,film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
276,1558,88,6060000,101,0,5,19.96,60000.0,101,506.0120240480962,2018-09-04,9,3,4
277,1482,56,10840000,137,0,12,4.32,79124.08759124088,137,3171.2962962962956,2018-03-16,3,1,16
278,1556,214,700000,14,0,3,1.67,50000.0,14,838.3233532934132,2018-10-04,10,4,4
279,1511,485,4650000,31,0,3,22.46,150000.0,31,138.02315227070346,2018-07-28,7,3,28
280,1494,350,2300000,33,0,3,4.95,69696.9696969697,33,666.6666666666666,2018-05-21,5,2,21
281,1556,457,1100000,44,0,5,2.84,25000.0,44,1549.2957746478876,2018-09-11,9,3,11
282,1499,539,200000,2,0,1,1.29,100000.0,2,155.03875968992247,2018-09-01,9,3,1
283,1562,528,200000,2,0,2,1.1,100000.0,2,181.8181818181818,2018-09-08,9,3,8
284,1485,72,26880000,224,0,3,73.93,120000.0,224,302.9893142161504,2018-05-02,5,2,2
285,1497,34,5300000,90,0,3,13.04,58888.88888888888,90,690.1840490797548,2018-05-31,5,2,31
286,1484,526,3000000,30,0,2,5.43,100000.0,30,552.4861878453039,2018-04-17,4,2,17
287,1554,259,19640000,491,0,2,77.2,40000.0,491,636.0103626943005,2018-08-21,8,3,21
288,1484,324,140000,2,0,1,0.97,70000.0,2,206.18556701030928,2018-05-30,5,2,30
289,1576,556,20520000,183,0,6,9.16,112131.1475409836,183,1997.8165938864627,2018-10-27,10,4,27
290,1554,170,4340000,62,0,10,1.22,70000.0,62,5081.967213114754,2018-09-05,9,3,5
291,1494,430,900000,11,0,3,4.07,81818.18181818182,11,270.27027027027026,2018-07-01,7,3,1
292,1484,344,3520000,44,0,1,16.48,80000.0,44,266.99029126213594,2018-06-13,6,2,13
293,1497,380,1500000,23,0,3,7.67,65217.391304347824,23,299.8696219035202,2018-05-28,5,2,28
294,1481,210,6480000,81,0,7,9.89,80000.0,81,819.0091001011123,2018-06-15,6,2,15
295,1496,163,8040000,106,0,4,24.31,75849.05660377357,106,436.03455368161246,2018-05-23,5,2,23
296,1499,82,240000,3,0,5,0.2,80000.0,3,1500.0,2018-06-30,6,2,30
297,1493,210,4640000,58,0,1,48.74,80000.0,58,118.99876897825196,2018-07-18,7,3,18
298,1497,489,26960000,337,0,12,49.85,80000.0,337,676.0280842527583,2018-05-19,5,2,19
299,1556,249,140000,7,0,2,1.94,20000.0,7,360.8247422680412,2018-09-28,9,3,28
300,1482,214,850000,34,0,2,4.89,25000.0,34,695.2965235173824,2018-06-03,6,2,3
301,1573,487,6960000,113,0,6,7.69,61592.92035398231,113,1469.440832249675,2018-10-22,10,4,22
302,1576,450,71400000,489,1,7,28.76,146012.26993865028,488,1700.2781641168285,2018-10-07,10,4,7
303,1484,321,1700000,34,0,1,7.8,50000.0,34,435.89743589743597,2018-05-14,5,2,14
304,1570,314,1050000,15,0,4,1.55,70000.0,15,967.741935483871,2018-09-23,9,3,23
305,1576,475,6300000,180,0,6,20.69,35000.0,180,869.9855002416626,2018-10-23,10,4,23
306,1484,428,3570000,51,0,2,17.0,70000.0,51,300.0,2018-04-15,4,2,15
307,1493,486,6475000,169,0,3,20.12,38313.60946745562,169,839.9602385685886,2018-05-12,5,2,12
308,1481,344,48800000,612,0,6,54.89,79738.56209150326,612,1114.9571871014757,2018-04-17,4,2,17
309,1572,365,420000,6,0,6,0.32,70000.0,6,1875.0,2018-10-28,10,4,28
310,1486,511,350000,7,0,1,2.33,50000.0,7,300.4291845493562,2018-04-11,4,2,11
311,1569,71,28050000,192,5,3,26.78,146093.75,187,716.9529499626586,2018-10-05,10,4,5
312,1554,181,17460000,180,0,9,5.94,97000.0,180,3030.3030303030296,2018-09-08,9,3,8
313,1562,450,17840000,231,0,5,37.26,77229.43722943723,231,619.9677938808372,2018-09-12,9,3,12
314,1499,539,300000,4,0,1,2.58,75000.0,4,155.03875968992247,2018-09-05,9,3,5
315,1483,291,9840000,183,0,6,17.43,53770.49180327869,183,1049.9139414802066,2018-04-07,4,2,7
316,1556,428,1540000,22,0,2,7.33,70000.0,22,300.1364256480218,2018-09-14,9,3,14
317,1481,250,12800000,160,0,4,8.47,80000.0,160,1889.0200708382529,2018-04-29,4,2,29
318,1483,98,18800000,188,0,6,7.12,100000.0,188,2640.449438202247,2018-03-30,3,1,30
319,1556,352,14740000,109,0,5,20.34,135229.35779816515,109,535.889872173058,2018-08-08,8,3,8
320,1551,447,1360000,17,0,2,8.85,80000.0,17,192.090395480226,2018-09-13,9,3,13
321,1485,165,5200000,65,0,3,16.67,80000.0,65,389.92201559688067,2018-04-12,4,2,12
322,1575,464,135000,3,0,1,0.85,45000.0,3,352.94117647058823,2018-10-09,10,4,9
323,1497,266,1800000,12,0,3,2.45,150000.0,12,489.79591836734687,2018-06-18,6,2,18
324,1578,115,16300000,164,0,2,43.5,99390.24390243902,164,377.0114942528736,2018-10-17,10,4,17
325,1558,487,2700000,45,7,1,18.37,60000.0,38,244.96461622210126,2018-08-04,8,3,4
326,1564,518,720000,12,0,3,5.63,60000.0,12,213.14387211367676,2018-08-21,8,3,21
327,1554,331,4060000,58,0,3,4.39,70000.0,58,1321.1845102505695,2018-08-16,8,3,16
328,1481,170,1960000,28,0,2,2.76,70000.0,28,1014.4927536231884,2018-07-11,7,3,11
329,1498,453,400000,10,0,1,40.0,40000.0,10,25.0,2018-08-26,8,3,26
330,1499,485,11550000,77,0,4,41.85,150000.0,77,183.99044205495815,2018-07-25,7,3,25
331,1481,174,7350000,105,0,8,4.01,70000.0,105,2618.4538653366585,2018-06-18,6,2,18
332,1569,522,450000,3,0,1,2.88,150000.0,3,104.16666666666669,2018-10-15,10,4,15
333,1497,333,1740000,29,0,8,1.66,60000.0,29,1746.987951807229,2018-07-07,7,3,7
334,1511,455,2560000,64,0,3,6.1,40000.0,64,1049.1803278688526,2018-09-12,9,3,12
335,1482,495,2160000,36,0,2,6.32,60000.0,36,569.6202531645571,2018-03-24,3,1,24
336,1556,415,1680000,24,0,2,3.57,70000.0,24,672.2689075630253,2018-09-08,9,3,8
337,1554,546,64560000,807,0,6,73.5,80000.0,807,1097.9591836734694,2018-08-21,8,3,21
338,1482,428,9880000,247,0,2,82.33,40000.0,247,300.0121462407385,2018-04-03,4,2,3
339,1499,214,300000,6,0,3,0.57,50000.0,6,1052.6315789473686,2018-07-26,7,3,26
340,1556,488,1240000,31,0,1,11.65,40000.0,31,266.0944206008584,2018-09-02,9,3,2
341,1502,56,1400000,35,0,3,14.96,40000.0,35,233.95721925133685,2018-06-11,6,2,11
342,1554,307,35200000,880,0,8,95.24,40000.0,880,923.9815203695924,2018-08-07,8,3,7
343,1558,519,1400000,28,0,2,5.56,50000.0,28,503.59712230215837,2018-09-08,9,3,8
344,1554,528,16350000,174,0,4,38.75,93965.51724137929,174,449.03225806451616,2018-07-14,7,3,14
345,1497,333,2340000,39,0,8,2.24,60000.0,39,1741.0714285714284,2018-07-05,7,3,5
346,1484,381,2460000,60,0,4,8.82,41000.0,60,680.2721088435374,2018-04-18,4,2,18
347,1481,181,3500000,33,0,5,2.4,106060.60606060605,33,1375.0,2018-06-27,6,2,27
348,1554,238,7800000,130,0,3,21.04,60000.0,130,617.8707224334602,2018-07-22,7,3,22
349,1554,314,4340000,62,0,4,6.42,70000.0,62,965.7320872274144,2018-08-22,8,3,22
350,1499,468,2240000,36,0,3,8.16,62222.222222222226,36,441.1764705882353,2018-07-05,7,3,5
351,1493,518,32600000,462,0,10,26.66,70562.77056277057,462,1732.933233308327,2018-05-30,5,2,30
352,1494,251,780000,13,0,6,2.89,60000.0,13,449.8269896193771,2018-05-30,5,2,30
353,1573,175,12150000,405,0,6,14.26,30000.0,405,2840.1122019635345,2018-10-23,10,4,23
354,1498,262,400000,4,0,3,0.42,100000.0,4,952.3809523809523,2018-07-02,7,3,2
355,1484,380,14720000,149,0,2,74.5,98791.94630872484,149,200.0,2018-04-04,4,2,4
356,1482,513,48450000,535,0,5,44.07,90560.7476635514,535,1213.9777626503294,2018-04-20,4,2,20
357,1556,429,10440000,87,0,4,16.35,120000.0,87,532.1100917431191,2018-08-08,8,3,8
358,1556,402,1250000,25,0,3,3.47,50000.0,25,720.4610951008644,2018-09-09,9,3,9
359,1494,524,10880000,136,0,5,27.47,80000.0,136,495.08554787040407,2018-05-26,5,2,26
360,1484,198,5740000,82,0,2,21.93,70000.0,82,373.9170086639307,2018-05-25,5,2,25
361,1556,169,8900000,178,1,6,28.66,50000.0,177,621.0746685275644,2018-08-28,8,3,28
362,1511,186,2640000,33,0,1,6.52,80000.0,33,506.13496932515335,2018-07-27,7,3,27
363,1485,517,200000,4,0,1,2.63,50000.0,4,152.09125475285168,2018-05-11,5,2,11
364,1482,39,29000000,302,0,3,58.53,96026.49006622516,302,515.9747138219716,2018-03-24,3,1,24
365,1486,344,49800000,333,0,4,31.3,149549.54954954956,333,1063.8977635782746,2018-04-14,4,2,14
366,1573,156,2880000,36,0,8,1.04,80000.0,36,3461.5384615384614,2018-10-15,10,4,15
367,1493,164,2310000,33,0,6,2.8,70000.0,33,1178.5714285714287,2018-05-12,5,2,12
368,1481,214,850000,17,0,2,5.9,50000.0,17,288.135593220339,2018-07-26,7,3,26
369,1484,468,840000,15,0,2,5.1,56000.0,15,294.11764705882354,2018-05-14,5,2,14
370,1493,231,2325000,93,0,7,2.55,25000.0,93,3647.058823529412,2018-07-24,7,3,24
371,1576,448,623540000,4193,0,28,70.48,148709.75435249225,4193,5949.2054483541415,2018-09-28,9,3,28
372,1550,73,4680000,39,0,6,6.63,120000.0,39,588.2352941176471,2018-06-17,6,2,17
373,1567,429,1380000,23,0,2,10.55,60000.0,23,218.00947867298575,2018-09-11,9,3,11
374,1482,480,660000,11,0,2,5.0,60000.0,11,220.00000000000003,2018-05-24,5,2,24
375,1481,94,7630000,109,0,6,3.52,70000.0,109,3096.590909090909,2018-05-04,5,2,4
376,1562,162,720000,12,0,3,0.41,60000.0,12,2926.829268292683,2018-08-30,8,3,30
377,1493,521,240000,4,0,1,2.22,60000.0,4,180.18018018018017,2018-07-08,7,3,8
378,1499,185,7600000,95,0,12,2.13,80000.0,95,4460.093896713615,2018-06-23,6,2,23
379,1484,490,7560000,108,0,4,5.38,70000.0,108,2007.4349442379184,2018-04-06,4,2,6
380,1493,262,38800000,778,0,7,69.9,49871.465295629816,778,1113.0185979971386,2018-05-08,5,2,8
381,1499,368,200000,4,0,1,1.08,50000.0,4,370.3703703703703,2018-07-14,7,3,14
382,1560,52,7500000,75,0,7,3.21,100000.0,75,2336.448598130841,2018-07-27,7,3,27
383,1499,73,9960000,85,0,3,13.93,117176.47058823529,85,610.1938262742283,2018-07-06,7,3,6
384,1556,39,21660000,361,0,3,69.96,60000.0,361,516.0091480846198,2018-08-14,8,3,14
385,1484,448,150510000,1275,0,10,54.12,118047.0588235294,1275,2355.875831485588,2018-03-17,3,1,17
386,1493,352,20000000,138,0,7,7.14,144927.53623188403,138,1932.7731092436975,2018-06-27,6,2,27
387,1492,450,2400000,30,0,1,28.3,80000.0,30,106.0070671378092,2018-06-19,6,2,19
388,1499,238,4800000,160,0,3,22.04,30000.0,160,725.9528130671507,2018-07-03,7,3,3
389,1495,72,12060000,157,0,6,7.72,76815.28662420381,157,2033.678756476684,2018-06-02,6,2,2
390,1556,531,960000,16,0,2,14.55,60000.0,16,109.9656357388316,2018-09-26,9,3,26
391,1511,286,350000,5,0,3,0.67,70000.0,5,746.2686567164177,2018-08-05,8,3,5
392,1554,474,132760000,1274,0,7,86.26,104207.2213500785,1274,1476.9302109900302,2018-07-13,7,3,13
393,1572,529,5640000,94,0,3,66.2,60000.0,94,141.9939577039275,2018-10-23,10,4,23
394,1584,163,240000,4,0,3,3.08,60000.0,4,129.87012987012986,2018-10-27,10,4,27
395,1563,172,800000,8,0,3,1.37,100000.0,8,583.9416058394161,2018-09-17,9,3,17
396,1497,304,47700000,318,0,9,19.19,150000.0,318,1657.1130797290257,2018-05-12,5,2,12
397,1556,352,8650000,69,0,5,8.64,125362.31884057973,69,798.6111111111112,2018-08-26,8,3,26
398,1495,304,13530000,142,0,4,24.15,95281.69014084506,142,587.9917184265013,2018-06-09,6,2,9
399,1492,243,1680000,56,0,4,7.49,30000.0,56,747.6635514018692,2018-06-19,6,2,19
400,1482,201,17710000,253,0,3,59.39,70000.0,253,425.9976427007914,2018-03-29,3,1,29
401,1498,277,2700000,27,0,1,7.4,100000.0,27,364.8648648648648,2018-08-17,8,3,17
402,1481,452,8100000,54,0,2,38.57,150000.0,54,140.0051853772362,2018-03-23,3,1,23
403,1481,210,9040000,113,0,7,13.8,80000.0,113,818.8405797101448,2018-06-23,6,2,23
404,1482,518,7500000,150,0,1,89.29,50000.0,150,167.9919363870534,2018-07-15,7,3,15
405,1572,365,1820000,26,0,6,1.4,70000.0,26,1857.1428571428573,2018-10-31,10,4,31
406,1554,376,1950000,39,0,1,28.68,50000.0,39,135.98326359832635,2018-10-17,10,4,17
407,1559,277,2000000,20,0,2,12.5,100000.0,20,160.0,2018-08-27,8,3,27
408,1485,43,320000,4,0,3,0.51,80000.0,4,784.313725490196,2018-05-07,5,2,7
409,1554,50,7200000,60,0,6,3.1,120000.0,60,1935.483870967742,2018-09-06,9,3,6
410,1552,452,450000,3,0,2,2.14,150000.0,3,140.18691588785046,2018-07-29,7,3,29
411,1557,162,120000,2,0,2,0.87,60000.0,2,229.88505747126442,2018-07-29,7,3,29
412,1493,526,960000,12,0,1,4.35,80000.0,12,275.86206896551727,2018-05-26,5,2,26
413,1484,51,25600000,307,0,12,9.42,83387.62214983713,307,3259.0233545647557,2018-04-30,4,2,30
414,1499,448,31920000,220,0,7,16.54,145090.9090909091,220,1330.1088270858525,2018-07-14,7,3,14
415,1551,518,1260000,21,0,6,2.97,60000.0,21,707.0707070707069,2018-06-25,6,2,25
416,1493,35,53700000,541,0,5,64.79,99260.62846580408,541,835.0054020682202,2018-05-03,5,2,3
417,1556,250,3440000,43,0,6,1.52,80000.0,43,2828.947368421053,2018-08-25,8,3,25
418,1572,339,2040000,34,0,3,3.78,60000.0,34,899.4708994708997,2018-10-24,10,4,24
419,1576,396,1900000,19,0,3,2.04,100000.0,19,931.372549019608,2018-10-31,10,4,31
420,1573,321,900000,18,0,2,2.06,50000.0,18,873.7864077669902,2018-10-28,10,4,28
421,1493,453,2520000,42,0,3,56.0,60000.0,42,75.0,2018-06-27,6,2,27
422,1495,522,5430000,53,0,5,10.56,102452.83018867923,53,501.8939393939394,2018-06-08,6,2,8
423,1511,160,1840000,23,0,3,1.13,80000.0,23,2035.3982300884961,2018-07-15,7,3,15
424,1482,467,4600000,92,0,2,11.5,50000.0,92,800.0,2018-04-15,4,2,15
425,1493,390,26040000,339,0,4,80.25,76814.1592920354,339,422.42990654205613,2018-05-23,5,2,23
426,1576,34,3360000,29,0,4,6.59,115862.06896551725,29,440.06069802731423,2018-10-21,10,4,21
427,1563,427,300000,2,0,3,0.69,150000.0,2,289.8550724637682,2018-09-24,9,3,24
428,1572,89,9300000,62,0,8,9.69,150000.0,62,639.8348813209495,2018-10-15,10,4,15
429,1554,165,6480000,81,0,3,10.14,80000.0,81,798.8165680473372,2018-09-28,9,3,28
430,1482,499,14800000,148,0,2,37.37,100000.0,148,396.0396039603961,2018-04-01,4,2,1
431,1493,223,6580000,94,0,12,3.59,70000.0,94,2618.3844011142064,2018-05-14,5,2,14
432,1499,250,15600000,390,0,6,13.76,40000.0,390,2834.302325581395,2018-06-26,6,2,26
433,1484,183,6240000,78,0,4,4.33,80000.0,78,1801.3856812933027,2018-05-20,5,2,20
434,1481,142,12900000,129,0,3,100.0,100000.0,129,129.0,2018-04-11,4,2,11
435,1499,450,24320000,309,0,4,68.06,78705.50161812297,309,454.01116661769026,2018-07-03,7,3,3
436,1481,164,2170000,31,0,2,35.23,70000.0,31,87.99318762418396,2018-03-30,3,1,30
437,1496,210,3880000,66,0,4,17.65,58787.87878787878,66,373.93767705382436,2018-06-11,6,2,11
438,1559,210,9700000,97,0,5,16.3,100000.0,97,595.0920245398772,2018-08-15,8,3,15
439,1498,359,990000,31,0,1,14.76,31935.483870967742,31,210.02710027100272,2018-08-20,8,3,20
440,1484,142,12450000,127,0,6,12.87,98031.49606299213,127,986.790986790987,2018-05-09,5,2,9
441,1484,237,8460000,141,0,3,13.82,60000.0,141,1020.260492040521,2018-03-29,3,1,29
442,1560,72,2520000,24,1,6,3.96,105000.0,23,606.060606060606,2018-08-05,8,3,5
443,1495,56,3960000,77,0,10,2.23,51428.571428571435,77,3452.914798206278,2018-06-08,6,2,8
444,1485,73,44880000,374,0,4,52.02,120000.0,374,718.9542483660131,2018-03-29,3,1,29
445,1512,210,1120000,14,0,3,19.44,80000.0,14,72.0164609053498,2018-07-12,7,3,12
446,1481,210,44480000,556,0,7,67.89,80000.0,556,818.9718662542348,2018-04-06,4,2,6
447,1559,43,480000,7,0,3,0.9,68571.42857142858,7,777.7777777777777,2018-08-05,8,3,5
448,1484,524,5040000,63,0,3,41.18,80000.0,63,152.986886838271,2018-05-12,5,2,12
449,1558,466,420000,7,0,3,1.36,60000.0,7,514.7058823529411,2018-08-12,8,3,12
450,1484,172,46300000,463,0,3,70.15,100000.0,463,660.0142551674983,2018-04-05,4,2,5
451,1554,448,147280000,1849,0,11,78.71,79653.86695511088,1849,2349.129716681489,2018-09-25,9,3,25
452,1552,141,1500000,12,0,2,6.9,125000.0,12,173.91304347826087,2018-07-04,7,3,4
453,1493,428,1190000,17,0,2,5.67,70000.0,17,299.82363315696654,2018-06-15,6,2,15
454,1481,243,8160000,136,0,2,36.36,60000.0,136,374.03740374037415,2018-05-02,5,2,2
455,1493,222,2080000,26,0,1,30.95,80000.0,26,84.00646203554119,2018-08-30,8,3,30
456,1498,72,11400000,190,0,1,56.05,60000.0,190,338.9830508474577,2018-10-01,10,4,1
457,1486,222,880000,11,0,1,13.1,80000.0,11,83.96946564885495,2018-05-04,5,2,4
458,1484,509,8500000,170,0,2,33.07,50000.0,170,514.061082552162,2018-04-12,4,2,12
459,1573,352,64720000,813,0,8,43.99,79606.39606396064,813,1848.147306205956,2018-10-23,10,4,23
460,1576,442,13000000,137,0,2,31.0,94890.51094890511,137,441.9354838709677,2018-10-18,10,4,18
461,1576,195,18500000,185,0,7,66.07,100000.0,185,280.00605418495536,2018-10-18,10,4,18
462,1484,160,5200000,65,0,4,4.39,80000.0,65,1480.6378132118455,2018-04-02,4,2,2
463,1556,522,6300000,42,0,7,6.32,150000.0,42,664.5569620253165,2018-09-14,9,3,14
464,1482,43,9520000,119,0,4,7.34,80000.0,119,1621.2534059945506,2018-04-02,4,2,2
465,1554,526,2600000,26,0,2,4.71,100000.0,26,552.0169851380042,2018-08-25,8,3,25
466,1484,432,3520000,44,0,2,7.21,80000.0,44,610.2635228848821,2018-04-19,4,2,19
467,1554,522,90150000,601,8,10,60.46,150000.0,593,994.0456500165401,2018-07-19,7,3,19
468,1494,262,15400000,265,0,3,27.6,58113.20754716981,265,960.144927536232,2018-05-18,5,2,18
469,1484,473,750000,15,0,1,5.68,50000.0,15,264.0845070422536,2018-06-10,6,2,10
470,1558,489,43600000,558,1,16,59.84,78136.20071684588,557,932.4866310160428,2018-08-14,8,3,14
471,1483,431,11160000,93,0,10,10.09,120000.0,93,921.7046580773042,2018-04-11,4,2,11
472,1556,518,18360000,308,0,7,47.53,59610.38961038961,308,648.0117820324006,2018-10-31,10,4,31
473,1493,165,2240000,56,0,1,93.33,40000.0,56,60.00214293367621,2018-07-03,7,3,3
474,1484,524,1500000,10,0,2,21.74,150000.0,10,45.998160073597056,2018-07-18,7,3,18
475,1499,57,1200000,12,0,3,1.92,100000.0,12,625.0,2018-07-07,7,3,7
476,1496,518,1440000,12,0,1,21.82,120000.0,12,54.995417048579284,2018-06-22,6,2,22
477,1560,524,8000000,100,1,5,59.88,80000.0,99,167.000668002672,2018-07-31,7,3,31
478,1499,250,960000,12,0,4,0.63,80000.0,12,1904.7619047619046,2018-07-07,7,3,7
479,1559,304,56400000,384,0,4,62.85,146875.0,384,610.9785202863961,2018-08-09,8,3,9
480,1498,182,750000,15,0,1,2.64,50000.0,15,568.1818181818181,2018-08-01,8,3,1
481,1485,73,11040000,92,0,3,17.97,120000.0,92,511.9643850862549,2018-04-08,4,2,8
482,1554,498,1440000,24,0,2,4.8,60000.0,24,500.0,2018-08-26,8,3,26
483,1499,196,480000,6,0,1,10.0,80000.0,6,60.0,2018-07-06,7,3,6
484,1498,163,3240000,27,0,3,21.6,120000.0,27,125.0,2018-07-14,7,3,14
485,1554,533,2940000,49,0,2,22.27,60000.0,49,220.02694207453973,2018-08-02,8,3,2
486,1554,431,64440000,1074,0,12,86.92,60000.0,1074,1235.6189599631846,2018-08-07,8,3,7
487,1485,223,5040000,72,0,12,2.75,70000.0,72,2618.1818181818185,2018-05-07,5,2,7
488,1558,248,1400000,20,0,2,1.45,70000.0,20,1379.3103448275863,2018-09-08,9,3,8
489,1484,380,28800000,576,0,4,84.71,50000.0,576,679.9669460512338,2018-04-10,4,2,10
490,1554,39,17700000,182,0,6,5.51,97252.74725274727,182,3303.0852994555353,2018-07-04,7,3,4
491,1572,163,17040000,142,0,6,23.2,120000.0,142,612.0689655172414,2018-10-07,10,4,7
492,1499,98,6250000,64,0,7,2.08,97656.25,64,3076.9230769230767,2018-07-22,7,3,22
493,1566,185,2080000,26,0,7,0.97,80000.0,26,2680.412371134021,2018-09-16,9,3,16
494,1494,524,31040000,388,0,6,39.55,80000.0,388,981.0366624525916,2018-06-12,6,2,12
495,1552,359,270000,5,0,2,1.19,54000.0,5,420.1680672268908,2018-07-01,7,3,1
496,1552,431,12100000,121,0,10,13.55,100000.0,121,892.9889298892987,2018-07-06,7,3,6
497,1485,51,10300000,107,0,3,6.14,96261.68224299066,107,1742.671009771987,2018-03-24,3,1,24
498,1481,451,850000,17,0,2,7.39,50000.0,17,230.04059539918808,2018-04-30,4,2,30
499,1481,182,4160000,52,0,1,9.15,80000.0,52,568.3060109289618,2018-04-29,4,2,29
500,1482,452,7500000,50,0,5,14.29,150000.0,50,349.8950314905529,2018-04-29,4,2,29
501,1564,428,1000000,25,0,1,16.67,40000.0,25,149.97000599880022,2018-08-28,8,3,28
502,1562,528,240000,2,0,1,4.26,120000.0,2,46.94835680751174,2018-08-29,8,3,29
503,1554,522,24000000,160,5,13,12.79,150000.0,155,1250.9773260359657,2018-08-13,8,3,13
504,1481,152,15760000,200,0,1,89.29,78800.0,200,223.98924851607126,2018-05-04,5,2,4
505,1481,413,7250000,145,0,2,24.17,50000.0,145,599.9172527927183,2018-05-08,5,2,8
506,1558,34,8040000,67,0,5,6.5,120000.0,67,1030.769230769231,2018-08-01,8,3,1
507,1554,158,5110000,73,0,12,2.03,70000.0,73,3596.059113300493,2018-08-04,8,3,4
508,1554,175,27600000,460,0,12,8.1,60000.0,460,5679.0123456790125,2018-09-07,9,3,7
509,1494,516,720000,9,0,1,7.69,80000.0,9,117.03511053315994,2018-07-02,7,3,2
510,1551,39,5950000,63,0,5,2.65,94444.44444444444,63,2377.3584905660377,2018-06-22,6,2,22
511,1556,141,11850000,84,0,5,7.89,141071.42857142858,84,1064.638783269962,2018-09-14,9,3,14
512,1493,292,1440000,24,0,2,6.59,60000.0,24,364.18816388467377,2018-05-25,5,2,25
513,1572,163,32280000,269,0,8,32.97,120000.0,269,815.8932362754019,2018-10-24,10,4,24
514,1481,57,1300000,13,0,1,3.82,100000.0,13,340.31413612565444,2018-05-11,5,2,11
515,1494,71,9920000,124,10,1,51.88,80000.0,114,239.01310717039317,2018-05-15,5,2,15
516,1578,489,48990000,421,1,11,75.79,116365.79572446554,420,555.4822535954611,2018-10-19,10,4,19
517,1497,312,8480000,212,0,4,65.63,40000.0,212,323.0230077708365,2018-05-29,5,2,29
518,1511,445,4920000,41,0,7,6.0,120000.0,41,683.3333333333333,2018-07-27,7,3,27
519,1485,513,42800000,430,0,4,43.97,99534.88372093023,430,977.9395042074144,2018-03-23,3,1,23
520,1568,546,6000000,40,0,3,20.51,150000.0,40,195.02681618722573,2018-10-05,10,4,5
521,1484,466,360000,6,0,2,1.75,60000.0,6,342.85714285714283,2018-04-09,4,2,9
522,1493,472,2170000,34,0,2,5.9,63823.52941176471,34,576.271186440678,2018-06-17,6,2,17
523,1481,248,4130000,59,0,2,4.28,70000.0,59,1378.504672897196,2018-06-20,6,2,20
524,1558,273,950000,19,0,2,2.57,50000.0,19,739.2996108949417,2018-09-05,9,3,5
525,1554,504,1410000,21,0,4,2.62,67142.85714285714,21,801.5267175572517,2018-08-16,8,3,16
526,1554,291,11910000,204,0,7,14.57,58382.352941176476,204,1400.137268359643,2018-07-07,7,3,7
527,1565,333,840000,14,0,6,1.07,60000.0,14,1308.411214953271,2018-09-17,9,3,17
528,1495,481,960000,16,0,3,1.32,60000.0,16,1212.121212121212,2018-07-01,7,3,1
529,1576,253,7000000,200,0,6,35.09,35000.0,200,569.9629524080933,2018-10-02,10,4,2
530,1568,352,300000,2,0,3,0.64,150000.0,2,312.5,2018-10-03,10,4,3
531,1482,488,240000,9,0,1,3.38,26666.66666666667,9,266.27218934911247,2018-05-05,5,2,5
532,1485,331,1820000,26,0,1,5.91,70000.0,26,439.93231810490687,2018-04-06,4,2,6
533,1572,238,10500000,175,0,4,21.24,60000.0,175,823.9171374764595,2018-10-18,10,4,18
534,1497,57,950000,19,0,3,3.04,50000.0,19,625.0,2018-06-02,6,2,2
535,1484,266,1680000,21,0,2,6.4,80000.0,21,328.125,2018-05-13,5,2,13
536,1485,429,5950000,119,0,3,36.39,50000.0,119,327.01291563616377,2018-05-01,5,2,1
537,1494,163,14700000,155,0,5,20.56,94838.70967741935,155,753.8910505836577,2018-07-01,7,3,1
538,1554,61,2160000,27,6,6,1.59,80000.0,21,1698.1132075471698,2018-08-23,8,3,23
539,1481,362,770000,11,0,2,3.45,70000.0,11,318.84057971014494,2018-07-26,7,3,26
540,1575,158,1190000,17,0,6,0.94,70000.0,17,1808.5106382978727,2018-10-08,10,4,8
541,1563,72,240000,2,0,12,0.19,120000.0,2,1052.6315789473686,2018-09-16,9,3,16
542,1554,89,4800000,32,0,1,20.0,150000.0,32,160.0,2018-10-28,10,4,28
